player_name,zone_1_attempted,zone_1_made,zone_2_attempted,zone_2_made,zone_3_attempted,zone_3_made,zone_4_attempted,zone_4_made,zone_5_attempted,zone_5_made,zone_6_attempted,zone_6_made,zone_7_attempted,zone_7_made,zone_8_attempted,zone_8_made,zone_9_attempted,zone_9_made,zone_10_attempted,zone_10_made,zone_11_attempted,zone_11_made,zone_12_attempted,zone_12_made,zone_13_attempted,zone_13_made,zone_14_attempted,zone_14_made,zone_15_attempted,zone_15_made
Giannis Antetokounmpo,0.6166800320769847,0.7373211963589077,0.12510024057738572,0.38461538461538464,0.0024057738572574178,0.3333333333333333,0.0016038492381716116,0.5,0.02245388933440257,0.17857142857142858,0.007217321571772253,0.1111111111111111,0.018444266238973536,0.3043478260869565,0.012830793905372895,0.5,0.03207698476343224,0.475,0.0048115477145148355,0.3333333333333333,0.0024057738572574178,0.0,0.07457898957497995,0.25806451612903225,0.0136327185244587,0.1176470588235294,0.06495589414595028,0.2962962962962963,0.0008019246190858058,0.0
Goran Dragic,0.3117782909930716,0.562962962962963,0.16166281755196305,0.32857142857142857,0.013856812933025405,0.6666666666666666,0.0046189376443418,0.5,0.02771362586605081,0.4166666666666667,0.03233256351039261,0.2857142857142857,0.0184757505773672,0.5,0.02309468822170901,0.4,0.02771362586605081,0.08333333333333333,0.03233256351039261,0.35714285714285715,0.04157043879907621,0.2222222222222222,0.09699769053117784,0.42857142857142855,0.13163972286374134,0.3333333333333333,0.07621247113163973,0.3333333333333333,0.0,0.0
Gordon Hayward,0.2614173228346457,0.6385542168674698,0.13228346456692913,0.5476190476190477,0.014173228346456691,0.4444444444444444,0.011023622047244094,0.42857142857142855,0.04094488188976378,0.4230769230769231,0.03937007874015748,0.52,0.03307086614173228,0.5714285714285714,0.061417322834645675,0.35897435897435903,0.044094488188976384,0.35714285714285715,0.05039370078740157,0.4375,0.059842519685039376,0.3684210526315789,0.06456692913385828,0.2682926829268293,0.11811023622047245,0.4,0.06929133858267716,0.18181818181818185,0.0,0.0
Gorgui Dieng,0.2917771883289125,0.6727272727272727,0.11405835543766578,0.4186046511627907,0.010610079575596816,0.25,0.013262599469496022,0.6,0.11671087533156504,0.3863636363636364,0.03713527851458887,0.5714285714285714,0.09018567639257294,0.5588235294117647,0.050397877984084884,0.4736842105263158,0.12997347480106095,0.4489795918367347,0.04774535809018567,0.5,0.050397877984084884,0.3157894736842105,0.02387267904509284,0.1111111111111111,0.007957559681697613,0.3333333333333333,0.007957559681697613,0.3333333333333333,0.007957559681697613,0.0
Harrison Barnes,0.2405063291139241,0.6072874493927125,0.1830574488802337,0.3138297872340425,0.00486854917234664,0.4,0.003894839337877313,0.25,0.03700097370983447,0.2894736842105263,0.04771178188899708,0.42857142857142855,0.010710808179162607,0.2727272727272727,0.014605647517039922,0.13333333333333333,0.029211295034079845,0.3,0.05939629990262903,0.4262295081967213,0.07205452775073028,0.4594594594594595,0.10905550146056477,0.3392857142857143,0.11295034079844204,0.4224137931034483,0.0730282375851996,0.3466666666666667,0.0019474196689386566,0.0
Harry Giles III,0.45689655172413796,0.6415094339622641,0.2959770114942529,0.4174757281553398,0.03735632183908046,0.5384615384615384,0.02298850574712644,0.375,0.04885057471264368,0.35294117647058826,0.017241379310344827,0.3333333333333333,0.020114942528735632,0.2857142857142857,0.020114942528735632,0.2857142857142857,0.06321839080459771,0.3636363636363637,0.005747126436781609,0.0,0.0,0.0,0.002873563218390805,0.0,0.002873563218390805,0.0,0.002873563218390805,0.0,0.002873563218390805,0.0
Hassan Whiteside,0.6132352941176471,0.6858513189448441,0.26029411764705884,0.4463276836158192,0.005882352941176471,0.5,0.014705882352941175,0.1,0.02205882352941177,0.2,0.01911764705882353,0.2307692307692308,0.005882352941176471,0.25,0.007352941176470587,0.4,0.02794117647058824,0.4736842105263158,0.007352941176470587,0.0,0.004411764705882353,0.3333333333333333,0.0,0.0,0.0014705882352941176,0.0,0.010294117647058823,0.14285714285714285,0.0,0.0
Ian Clark,0.14360313315926893,0.5818181818181818,0.15926892950391644,0.4426229508196721,0.013054830287206266,0.6,0.01827676240208877,0.2857142857142857,0.0391644908616188,0.3333333333333333,0.03655352480417755,0.5714285714285714,0.01827676240208877,0.42857142857142855,0.01827676240208877,0.42857142857142855,0.028720626631853787,0.2727272727272727,0.06005221932114883,0.3478260869565217,0.06788511749347259,0.38461538461538464,0.1618798955613577,0.4032258064516129,0.13577023498694518,0.25,0.09921671018276762,0.2368421052631579,0.0,0.0
Iman Shumpert,0.12780269058295965,0.631578947368421,0.02914798206278027,0.15384615384615385,0.0,0.0,0.0,0.0,0.035874439461883414,0.3125,0.04932735426008968,0.2727272727272727,0.033632286995515695,0.4666666666666667,0.04708520179372197,0.2857142857142857,0.06502242152466367,0.3448275862068966,0.10762331838565024,0.4166666666666667,0.08520179372197309,0.3684210526315789,0.15246636771300448,0.36764705882352944,0.21300448430493274,0.3263157894736842,0.0515695067264574,0.21739130434782608,0.002242152466367713,0.0
Ish Smith,0.2719836400817996,0.5789473684210527,0.1983640081799591,0.31958762886597936,0.014314928425357872,0.42857142857142855,0.014314928425357872,0.42857142857142855,0.024539877300613498,0.3333333333333333,0.034764826175869123,0.5294117647058824,0.03680981595092025,0.3888888888888889,0.06748466257668713,0.42424242424242425,0.061349693251533735,0.43333333333333335,0.022494887525562373,0.4545454545454545,0.032719836400818,0.4375,0.059304703476482624,0.3448275862068966,0.07975460122699386,0.2564102564102564,0.0736196319018405,0.3333333333333333,0.0081799591002045,0.0
Ivica Zubac,0.7440633245382586,0.6170212765957447,0.20052770448548807,0.4342105263157895,0.0,0.0,0.0079155672823219,0.0,0.0158311345646438,0.3333333333333333,0.0052770448548812654,0.5,0.0079155672823219,0.3333333333333333,0.0079155672823219,0.0,0.010554089709762531,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J.J. Barea,0.2441558441558441,0.5851063829787234,0.1896103896103896,0.3424657534246575,0.025974025974025976,0.3,0.015584415584415584,0.3333333333333333,0.06493506493506493,0.56,0.03896103896103896,0.6,0.020779220779220783,0.25,0.04935064935064935,0.5263157894736842,0.01818181818181818,0.42857142857142855,0.010389610389610391,0.25,0.007792207792207792,0.3333333333333333,0.15064935064935064,0.29310344827586204,0.06753246753246753,0.2692307692307692,0.09610389610389612,0.32432432432432434,0.0,0.0
JJ Redick,0.09931840311587146,0.5882352941176471,0.03602726387536514,0.4594594594594595,0.0009737098344693283,0.0,0.0019474196689386566,0.5,0.03992210321324245,0.5365853658536586,0.045764362220058426,0.425531914893617,0.043816942551119765,0.4888888888888889,0.05063291139240506,0.4807692307692308,0.0934761441090555,0.4791666666666667,0.027263875365141188,0.5714285714285714,0.054527750730282376,0.35714285714285715,0.17039922103213245,0.4057142857142857,0.18403115871470305,0.3756613756613757,0.1518987341772152,0.39102564102564097,0.0,0.0
JaMychal Green,0.3907563025210084,0.6236559139784946,0.10084033613445376,0.3333333333333333,0.004201680672268907,0.5,0.004201680672268907,0.5,0.03361344537815126,0.375,0.029411764705882363,0.5,0.023109243697479,0.18181818181818185,0.025210084033613446,0.5,0.02100840336134454,0.4,0.06932773109243698,0.3636363636363637,0.04201680672268908,0.55,0.10504201680672268,0.4,0.06932773109243698,0.4545454545454545,0.0819327731092437,0.3333333333333333,0.0,0.0
JaVale McGee,0.6989079563182528,0.734375,0.2152886115444617,0.4130434782608696,0.0046801872074883,0.3333333333333333,0.0124804992199688,0.125,0.0109204368174727,0.2857142857142857,0.0093603744149766,0.3333333333333333,0.0015600624024961,0.0,0.0109204368174727,0.2857142857142857,0.0171606864274571,0.4545454545454545,0.0015600624024961,0.0,0.0,0.0,0.0062402496099844,0.0,0.0046801872074883,0.0,0.0046801872074883,0.3333333333333333,0.0015600624024961,0.0
Jabari Parker,0.4085447263017357,0.6862745098039216,0.11748998664886515,0.4204545454545455,0.006675567423230975,0.4,0.0053404539385847796,0.5,0.04138851802403204,0.3225806451612903,0.03471295060080107,0.5,0.03604806408544727,0.4074074074074074,0.0267022696929239,0.25,0.06408544726301736,0.3958333333333333,0.03871829105473965,0.4827586206896552,0.03204272363150868,0.3333333333333333,0.07209612817089453,0.2777777777777778,0.06675567423230974,0.28,0.04806408544726302,0.25,0.0013351134846461947,0.0
Jae Crowder,0.2283563362609787,0.6098901098901099,0.0301129234629862,0.25,0.005018820577164366,0.25,0.0,0.0,0.027603513174404008,0.4545454545454545,0.031367628607277286,0.36,0.00878293601003764,0.2857142857142857,0.011292346298619823,0.5555555555555556,0.002509410288582183,0.5,0.09159347553324967,0.3287671232876712,0.07653701380175659,0.3606557377049181,0.2233375156838143,0.3202247191011236,0.18444165621079048,0.2857142857142857,0.0740276035131744,0.4745762711864407,0.005018820577164366,0.0
Jahlil Okafor,0.5828729281767956,0.6777251184834123,0.35911602209944754,0.4692307692307692,0.0055248618784530384,0.0,0.0027624309392265192,0.0,0.016574585635359115,0.6666666666666666,0.011049723756906077,0.5,0.0027624309392265192,0.0,0.0027624309392265192,1.0,0.0027624309392265192,0.0,0.0,0.0,0.0,0.0,0.008287292817679558,0.0,0.0027624309392265192,0.0,0.0027624309392265192,1.0,0.0,0.0
Jake Layman,0.4056603773584906,0.7383720930232558,0.07075471698113207,0.43333333333333335,0.0,0.0,0.0047169811320754715,0.5,0.018867924528301886,0.375,0.02358490566037736,0.5,0.018867924528301886,0.125,0.007075471698113208,1.0,0.02358490566037736,0.4,0.049528301886792456,0.2380952380952381,0.049528301886792456,0.2380952380952381,0.12735849056603776,0.3703703703703704,0.1509433962264151,0.328125,0.049528301886792456,0.3809523809523809,0.0,0.0
Jalen Brunson,0.2601769911504425,0.6530612244897959,0.21415929203539824,0.4793388429752066,0.01592920353982301,0.6666666666666666,0.023008849557522124,0.38461538461538464,0.03716814159292035,0.3809523809523809,0.03716814159292035,0.5238095238095238,0.024778761061946902,0.42857142857142855,0.01946902654867257,0.4545454545454545,0.049557522123893805,0.21428571428571427,0.0584070796460177,0.2727272727272727,0.04070796460176991,0.3478260869565217,0.08141592920353982,0.4130434782608696,0.08495575221238938,0.3333333333333333,0.05309734513274336,0.3666666666666665,0.0,0.0
Jamal Crawford,0.0502283105022831,0.5,0.13470319634703196,0.5254237288135594,0.0136986301369863,0.0,0.0136986301369863,0.5,0.03424657534246575,0.4666666666666667,0.02511415525114155,0.18181818181818185,0.04337899543378995,0.5263157894736842,0.07077625570776255,0.4838709677419355,0.15296803652968036,0.417910447761194,0.0502283105022831,0.18181818181818185,0.03424657534246575,0.3333333333333333,0.12557077625570776,0.4,0.1324200913242009,0.3965517241379311,0.1141552511415525,0.26,0.0045662100456621,0.0
Jamal Murray,0.21398124467178176,0.5697211155378487,0.17561807331628304,0.4320388349514563,0.017902813299232736,0.6190476190476191,0.011935208866155156,0.14285714285714285,0.06308610400682013,0.3918918918918919,0.029838022165387893,0.4,0.03836317135549872,0.4666666666666667,0.040068201193520885,0.4893617021276596,0.05797101449275361,0.4264705882352941,0.021312872975277068,0.6,0.014492753623188406,0.4117647058823529,0.1278772378516624,0.3666666666666665,0.09462915601023016,0.3153153153153153,0.09121909633418583,0.35514018691588783,0.0017050298380221654,0.0
James Harden,0.2718700890518596,0.5876685934489403,0.13724463069669984,0.4465648854961832,0.008381351492928235,0.5,0.0015715034049240439,0.3333333333333333,0.011000523834468309,0.3809523809523809,0.012048192771084338,0.6086956521739131,0.006809848088004191,0.2307692307692308,0.0062860136196961755,0.4166666666666667,0.0062860136196961755,0.3333333333333333,0.018334206390780514,0.2571428571428571,0.02619172341540073,0.42,0.14457831325301204,0.394927536231884,0.1911995809324253,0.3643835616438356,0.15767417496071245,0.3521594684385382,0.0005238344683080147,0.0
James Johnson,0.3562005277044855,0.6148148148148148,0.16886543535620052,0.375,0.0026385224274406327,0.0,0.0026385224274406327,0.0,0.021108179419525062,0.125,0.02638522427440633,0.2,0.0079155672823219,0.3333333333333333,0.0052770448548812654,0.0,0.01846965699208444,0.42857142857142855,0.04221635883905013,0.4375,0.07387862796833773,0.35714285714285715,0.0712401055408971,0.3333333333333333,0.11345646437994725,0.2790697674418605,0.07915567282321903,0.4,0.010554089709762531,0.0
Jaren Jackson Jr.,0.3870967741935484,0.6929824561403509,0.2869269949066214,0.40828402366863903,0.01697792869269949,0.5,0.022071307300509338,0.5384615384615384,0.01528013582342954,0.2222222222222222,0.013582342954159592,0.25,0.0050933786078098476,0.0,0.003395585738539898,0.0,0.008488964346349746,0.8,0.028862478777589125,0.2352941176470588,0.03056027164685908,0.16666666666666666,0.07979626485568761,0.44680851063829785,0.057724957555178265,0.5588235294117647,0.04414261460101868,0.15384615384615385,0.0,0.0
Jarrett Allen,0.75,0.6948356807511737,0.14964788732394366,0.3647058823529412,0.0035211267605633804,0.0,0.007042253521126761,0.0,0.007042253521126761,0.5,0.0035211267605633804,0.0,0.0,0.0,0.0017605633802816902,0.0,0.0,0.0,0.04225352112676056,0.16666666666666666,0.02992957746478873,0.1176470588235294,0.0,0.0,0.0017605633802816902,0.0,0.0035211267605633804,0.0,0.0,0.0
Jaylen Brown,0.3674242424242424,0.6288659793814433,0.1351010101010101,0.411214953271028,0.005050505050505051,0.5,0.016414141414141416,0.38461538461538464,0.036616161616161616,0.4137931034482759,0.041666666666666664,0.3333333333333333,0.013888888888888888,0.4545454545454545,0.008838383838383838,0.5714285714285714,0.02651515151515152,0.3333333333333333,0.03282828282828283,0.4615384615384616,0.06439393939393939,0.27450980392156865,0.12247474747474747,0.28865979381443296,0.09343434343434344,0.40540540540540543,0.03535353535353535,0.3928571428571429,0.0,0.0
Jayson Tatum,0.3030888030888031,0.6305732484076433,0.111003861003861,0.4,0.009652509652509652,0.2,0.009652509652509652,0.3,0.054054054054054064,0.3928571428571429,0.07046332046332046,0.3835616438356164,0.045366795366795366,0.44680851063829785,0.045366795366795366,0.2765957446808511,0.05115830115830116,0.3207547169811321,0.039575289575289566,0.4390243902439024,0.04633204633204633,0.2916666666666667,0.07046332046332046,0.4794520547945205,0.09942084942084944,0.3495145631067961,0.0444015444015444,0.2826086956521739,0.0,0.0
Jeff Green,0.27074235807860264,0.7365591397849462,0.10334788937409024,0.4366197183098591,0.002911208151382824,0.5,0.004366812227074236,0.3333333333333333,0.039301310043668124,0.4444444444444444,0.049490538573508006,0.4411764705882353,0.01892285298398836,0.38461538461538464,0.03056768558951965,0.3809523809523809,0.01455604075691412,0.5,0.0611353711790393,0.30952380952380953,0.07714701601164484,0.4528301886792453,0.1339155749636099,0.29347826086956524,0.1339155749636099,0.3804347826086957,0.052401746724890834,0.3333333333333333,0.00727802037845706,0.0
Jeff Teague,0.3004807692307692,0.552,0.2956730769230769,0.3739837398373984,0.02403846153846154,0.4,0.0,0.0,0.03365384615384615,0.42857142857142855,0.021634615384615384,0.6666666666666666,0.019230769230769232,0.375,0.026442307692307692,0.2727272727272727,0.02403846153846154,0.4,0.01201923076923077,0.2,0.0,0.0,0.10817307692307693,0.4222222222222222,0.055288461538461536,0.39130434782608703,0.07932692307692307,0.18181818181818185,0.0,0.0
Jerami Grant,0.4495747266099636,0.6567567567567567,0.12393681652490887,0.29411764705882354,0.002430133657351154,0.5,0.004860267314702308,0.5,0.015795868772782502,0.3076923076923077,0.018226002430133656,0.4,0.006075334143377886,0.4,0.008505467800729041,0.42857142857142855,0.014580801944106925,0.25,0.06075334143377885,0.38,0.12879708383961114,0.4056603773584906,0.05103280680437424,0.3333333333333333,0.05710814094775213,0.4893617021276596,0.05589307411907655,0.3478260869565217,0.002430133657351154,0.0
Jeremy Lamb,0.28294177732379977,0.5451263537906137,0.1930541368743616,0.4074074074074074,0.020429009193054137,0.5,0.011235955056179777,0.6363636363636364,0.04085801838610826,0.375,0.018386108273748723,0.4444444444444444,0.0296220633299285,0.3793103448275862,0.01940755873340143,0.42105263157894735,0.04698672114402452,0.6304347826086957,0.03268641470888662,0.5625,0.020429009193054137,0.5,0.11235955056179776,0.3272727272727273,0.1041879468845761,0.24509803921568624,0.06639427987742594,0.38461538461538464,0.0010214504596527069,1.0
Jeremy Lin,0.33271719038817005,0.5777777777777777,0.15526802218114602,0.4404761904761905,0.0036968576709796672,0.0,0.0277264325323475,0.5333333333333333,0.0166358595194085,0.2222222222222222,0.03696857670979668,0.45,0.0073937153419593345,1.0,0.03696857670979668,0.5,0.03696857670979668,0.45,0.031423290203327174,0.35294117647058826,0.02402957486136784,0.38461538461538464,0.07393715341959335,0.275,0.12014787430683918,0.2923076923076923,0.09426987060998153,0.27450980392156865,0.0018484288354898336,0.0
Jimmy Butler,0.3584070796460177,0.6574074074074074,0.14380530973451328,0.3923076923076923,0.00663716814159292,0.16666666666666666,0.017699115044247787,0.125,0.0420353982300885,0.2894736842105263,0.10287610619469026,0.4301075268817205,0.030973451327433624,0.35714285714285715,0.04756637168141594,0.3488372093023256,0.03650442477876106,0.2424242424242425,0.018805309734513283,0.35294117647058826,0.033185840707964605,0.3333333333333333,0.029867256637168143,0.3333333333333333,0.11061946902654868,0.32,0.01991150442477876,0.5555555555555556,0.0011061946902654867,0.0
Joe Harris,0.32085561497326204,0.6041666666666666,0.11229946524064173,0.3333333333333333,0.004010695187165776,0.6666666666666666,0.0053475935828877,0.5,0.01871657754010695,0.35714285714285715,0.00267379679144385,0.5,0.009358288770053477,0.2857142857142857,0.00267379679144385,1.0,0.008021390374331552,0.6666666666666666,0.028074866310160432,0.5238095238095238,0.05481283422459893,0.5121951219512195,0.12566844919786094,0.5106382978723404,0.1590909090909091,0.4369747899159664,0.1483957219251337,0.4594594594594595,0.0,0.0
Joe Ingles,0.2356608478802993,0.6349206349206349,0.10473815461346632,0.4047619047619048,0.004987531172069825,0.5,0.006234413965087282,0.0,0.00997506234413965,0.5,0.008728179551122194,0.42857142857142855,0.00997506234413965,0.375,0.006234413965087282,0.0,0.008728179551122194,0.5714285714285714,0.07107231920199501,0.543859649122807,0.10349127182044887,0.3975903614457832,0.18329177057356608,0.35374149659863946,0.16209476309226933,0.3615384615384615,0.08104738154613468,0.4,0.0037406483790523685,0.0
Joel Embiid,0.3969974979149291,0.6869747899159664,0.1651376146788991,0.35858585858585856,0.016680567139282742,0.65,0.010008340283569641,0.5833333333333334,0.07756463719766472,0.3333333333333333,0.02251876563803169,0.3333333333333333,0.020016680567139282,0.3333333333333333,0.012510425354462052,0.4666666666666667,0.05921601334445371,0.39436619718309857,0.005838198498748957,0.5714285714285714,0.002502085070892411,0.0,0.0475396163469558,0.2280701754385965,0.03252710592160134,0.3076923076923077,0.12844036697247707,0.3246753246753247,0.002502085070892411,0.0
John Collins,0.5980746089049338,0.6981891348088531,0.14320096269554752,0.3949579831932773,0.002406738868832732,0.0,0.007220216606498195,0.16666666666666666,0.019253910950661854,0.375,0.021660649819494584,0.2222222222222222,0.007220216606498195,0.5,0.0036101083032490976,0.0,0.007220216606498195,0.3333333333333333,0.032490974729241874,0.5555555555555556,0.03128760529482552,0.4230769230769231,0.034897713598074614,0.3793103448275862,0.03369434416365824,0.2857142857142857,0.05535499398315283,0.21739130434782608,0.002406738868832732,0.0
John Wall,0.4076086956521739,0.5955555555555555,0.07065217391304347,0.3076923076923077,0.0036231884057971015,0.5,0.007246376811594203,0.75,0.028985507246376805,0.4375,0.03260869565217391,0.4444444444444444,0.02717391304347826,0.4666666666666667,0.05615942028985507,0.3225806451612903,0.059782608695652176,0.3636363636363637,0.012681159420289856,0.2857142857142857,0.019927536231884056,0.4545454545454545,0.10869565217391304,0.2833333333333333,0.11413043478260868,0.3333333333333333,0.050724637681159424,0.21428571428571427,0.0,0.0
Jonas Jerebko,0.2901408450704225,0.6116504854368932,0.0647887323943662,0.4782608695652174,0.0,0.0,0.0,0.0,0.03098591549295775,0.4545454545454545,0.016901408450704224,0.3333333333333333,0.008450704225352112,0.3333333333333333,0.01971830985915493,0.42857142857142855,0.04225352112676056,0.6,0.07887323943661972,0.2857142857142857,0.0676056338028169,0.5,0.1887323943661972,0.3880597014925373,0.1267605633802817,0.37777777777777777,0.06197183098591549,0.2272727272727273,0.0028169014084507052,1.0
Jonas Valanciunas,0.4572490706319702,0.6626016260162602,0.33271375464684017,0.5418994413407822,0.016728624535315983,0.3333333333333333,0.007434944237918215,0.25,0.04089219330855018,0.3636363636363637,0.027881040892193308,0.4666666666666667,0.00929368029739777,0.6,0.005576208178438661,0.0,0.013011152416356878,0.7142857142857143,0.0018587360594795536,1.0,0.0037174721189591076,0.5,0.02044609665427509,0.2727272727272727,0.007434944237918215,0.5,0.055762081784386616,0.2333333333333333,0.0,0.0
Jonathan Isaac,0.33715220949263497,0.616504854368932,0.06219312602291325,0.3157894736842105,0.0016366612111292965,0.0,0.004909983633387889,0.3333333333333333,0.03927986906710311,0.2916666666666667,0.05073649754500818,0.3548387096774194,0.019639934533551555,0.4166666666666667,0.029459901800327325,0.5,0.02127659574468085,0.38461538461538464,0.09983633387888707,0.3114754098360656,0.06873977086743044,0.3809523809523809,0.09983633387888707,0.3278688524590164,0.0851063829787234,0.25,0.07855973813420622,0.3541666666666667,0.0016366612111292965,0.0
Jonathon Simmons,0.29714285714285715,0.5384615384615384,0.19714285714285715,0.39130434782608703,0.014285714285714284,0.2,0.017142857142857144,0.0,0.025714285714285717,0.3333333333333333,0.042857142857142864,0.5333333333333333,0.042857142857142864,0.3333333333333333,0.03428571428571429,0.25,0.03142857142857143,0.18181818181818185,0.04857142857142857,0.4117647058823529,0.025714285714285717,0.2222222222222222,0.12285714285714285,0.2558139534883721,0.045714285714285714,0.25,0.045714285714285714,0.25,0.008571428571428572,0.0
Jordan Clarkson,0.2288135593220339,0.6296296296296297,0.15932203389830507,0.4414893617021277,0.01440677966101695,0.29411764705882354,0.027966101694915254,0.42424242424242425,0.05254237288135593,0.5645161290322581,0.06610169491525424,0.4871794871794872,0.015254237288135594,0.4444444444444444,0.027966101694915254,0.5454545454545454,0.030508474576271188,0.3888888888888889,0.04745762711864407,0.4107142857142857,0.03305084745762712,0.28205128205128205,0.11271186440677965,0.3458646616541353,0.1152542372881356,0.3088235294117647,0.06779661016949153,0.275,0.000847457627118644,0.0
Josh Hart,0.2844827586206897,0.6363636363636364,0.07327586206896551,0.2058823529411765,0.004310344827586207,0.0,0.0,0.0,0.010775862068965518,0.4,0.008620689655172414,0.25,0.004310344827586207,0.0,0.004310344827586207,0.0,0.01939655172413793,0.3333333333333333,0.07758620689655173,0.3611111111111111,0.07327586206896551,0.38235294117647056,0.17672413793103448,0.2682926829268293,0.2025862068965517,0.39361702127659576,0.05818965517241378,0.25925925925925924,0.0021551724137931034,0.0
Josh Jackson,0.3650416171224733,0.5114006514657979,0.18311533888228296,0.3831168831168831,0.015457788347205709,0.3076923076923077,0.01426872770511296,0.3333333333333333,0.026159334126040427,0.4090909090909091,0.03210463733650416,0.4074074074074074,0.036860879904875146,0.41935483870967744,0.02497027348394768,0.3333333333333333,0.03448275862068965,0.3448275862068966,0.04637336504161712,0.20512820512820512,0.036860879904875146,0.3225806451612903,0.07253269916765755,0.3934426229508197,0.07015457788347207,0.3559322033898305,0.03923900118906065,0.30303030303030304,0.002378121284185493,0.0
Josh Okogie,0.3425196850393701,0.5862068965517241,0.0905511811023622,0.21739130434782608,0.001968503937007874,0.0,0.003937007874015748,0.0,0.017716535433070866,0.3333333333333333,0.04527559055118111,0.2608695652173913,0.023622047244094488,0.3333333333333333,0.02952755905511812,0.3333333333333333,0.021653543307086614,0.5454545454545454,0.05905511811023623,0.3666666666666665,0.09251968503937008,0.2553191489361702,0.08661417322834647,0.2272727272727273,0.13582677165354332,0.2898550724637681,0.047244094488188976,0.2916666666666667,0.001968503937007874,0.0
Josh Richardson,0.20565302144249512,0.5402843601895735,0.13450292397660818,0.427536231884058,0.008771929824561403,0.4444444444444444,0.009746588693957114,0.3,0.054580896686159834,0.5357142857142857,0.032163742690058485,0.3636363636363637,0.03313840155945419,0.4117647058823529,0.019493177387914232,0.3,0.05555555555555555,0.2982456140350877,0.04775828460038986,0.4489795918367347,0.029239766081871343,0.26666666666666666,0.19005847953216373,0.3384615384615385,0.1023391812865497,0.3809523809523809,0.07504873294346978,0.3636363636363637,0.0019493177387914235,0.0
Jrue Holiday,0.3701466781708369,0.6363636363636364,0.1613459879206212,0.4545454545454545,0.015530629853321829,0.5,0.015530629853321829,0.3888888888888889,0.03451251078515962,0.375,0.03537532355478861,0.3902439024390244,0.015530629853321829,0.3333333333333333,0.015530629853321829,0.3333333333333333,0.025884383088869714,0.4666666666666667,0.01984469370146678,0.4782608695652174,0.015530629853321829,0.2777777777777778,0.09404659188955997,0.28440366972477066,0.08628127696289906,0.33,0.09404659188955997,0.3302752293577982,0.0008628127696289905,0.0
Juancho Hernangomez,0.321656050955414,0.6237623762376238,0.06369426751592358,0.15,0.006369426751592357,0.5,0.0,0.0,0.006369426751592357,0.5,0.009554140127388536,0.6666666666666666,0.009554140127388536,0.3333333333333333,0.0031847133757961785,0.0,0.0031847133757961785,1.0,0.08280254777070062,0.38461538461538464,0.09872611464968152,0.25806451612903225,0.14968152866242038,0.4680851063829787,0.17197452229299362,0.3148148148148148,0.0732484076433121,0.39130434782608703,0.0,0.0
Julius Randle,0.5188246097337006,0.6637168141592921,0.2176308539944904,0.3966244725738397,0.011937557392102843,0.4615384615384616,0.006427915518824609,0.8571428571428571,0.007346189164370982,0.0,0.018365472910927456,0.35,0.011019283746556474,0.5833333333333334,0.014692378328741963,0.1875,0.014692378328741963,0.375,0.020202020202020204,0.3636363636363637,0.011937557392102843,0.3076923076923077,0.056014692378328734,0.3770491803278688,0.04683195592286502,0.35294117647058826,0.0440771349862259,0.2916666666666667,0.0,0.0
